time,voluntary,involuntary,user,system,reads,writes,reads,writes,files,sockets,pipes,inotifies,event,timer,signal,eventpolls,other,limit,minor,major,mem,rss,processes,swap,threads,uptime,vmem,Committed_AS,minor,major,alloc,fallback,fallback_charge,up,down,inbound,outbound,full,half,unknown,received,sent,inbound,outbound,frames,collisions,carrier,receive,transmit,mtu,up,down,notpresent,lowerlayerdown,testing,dormant,unknown,received,sent,multicast,speed,active,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait,some 10,some 60,some 300,time.1,load1,load5,load15,some 10,some 60,some 300,time.1,free,used,cached,buffers
2025-03-20 20:49:55,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198765,708.8398,9664.469,1118.4971,0,0,0,0,1,0,0,0,0,0,1,0.5600082,-0.7840115,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999003,-0.9999003,0,0,1945,0,0,0.0,0.0,0,0.8145363,0.6265664,0,0.0,,,,,,,,,,,,8667.578,3029.469,20152.29,249.1406
2025-03-20 20:49:54,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198764,708.8398,9663.965,1577.0652,0,0,0,0,1,0,0,0,0,0,1,0.5599741,-0.7839637,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.000025,-1.000025,0,0,1945,0,0,0.0,0.0,0,0.563204,0.563204,0,0.0,,,,,,,,,,,,8667.133,3029.926,20152.28,249.1406
2025-03-20 20:49:53,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198763,708.8398,9653.906,2237.605,0,0,0,0,1,0,0,0,0,0,1,0.5599882,-0.7839835,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0000157,-1.0000157,0,0,1945,0,0,0.0,0.0,0,0.6913891,0.565682,0,0.0628536,,,,,,,,,,,,8667.125,3029.934,20152.28,249.1406
2025-03-20 20:49:52,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198763,708.8398,9653.906,758.2427,0,0,0,0,1,0,0,0,0,0,1,3.451386,-2.604555,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999534,-0.9999534,0,0,1945,0,0,0.0,0.0625391,0,0.9380863,0.5628518,0,0.0,,,,,,,,,,,,8667.363,3029.699,20152.28,249.1406
2025-03-20 20:49:51,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198762,708.8398,9649.418,755.08,0,0,0,0,1,0,0,0,0,0,1,4.148701,-3.043566,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999787,-0.9999787,0,0,1945,0,0,0.0,0.0626959,0,3.197492,0.6269592,0,0.0626959,,,,,,,,,,,,8666.852,3030.215,20152.27,249.1406
2025-03-20 20:49:50,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198760,708.8398,9649.418,790.4807,0,0,0,0,1,0,0,0,0,0,1,0.5599739,-0.7839635,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,2.784976,-2.784976,0,0,1945,0,0,0.0,0.0,0,0.9380863,0.68793,0,0.0,,,,,,,,,,,,8667.125,3029.957,20152.26,249.1406
2025-03-20 20:49:49,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198759,708.8398,9649.418,1609.3761,0,0,0,0,1,0,0,0,0,0,1,0.5600779,-0.7841091,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,3.215177,-3.215177,0,0,1945,0,0,0.0,0.0,0,1.3827781,1.0056568,0,0.0,,,,,,,,,,,,8667.609,3029.473,20152.26,249.1406
2025-03-20 20:49:48,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198758,708.8398,9657.797,2260.807,0,0,0,0,1,0,0,0,0,0,1,0.5600867,-0.7841213,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,0.9999551,-0.9999551,0,0,1945,0,0,0.0,0.1255493,0,1.5065913,0.5649718,0,0.0627746,,,,,,,,,,,,8667.25,3029.832,20152.26,249.1406
2025-03-20 20:49:47,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198757,708.8398,9666.047,5641.452,0,0,0,0,1,0,0,0,0,0,1,0.5599508,-0.7839311,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0001406,-1.0001406,0,0,1945,0,0,0.0,0.0,0,0.6281407,0.6281407,0,0.0,,,,,,,,,,,,8666.949,3030.133,20152.26,249.1406
2025-03-20 20:49:46,0,0,0.0,0,0,0,0,0,3,292,292,0,0,0,0,1,0,0.02,0,0,44.60547,58.96875,9,0,32,1198756,708.8398,9674.297,9281.468,0,0,0,0,1,0,0,0,0,0,1,0.559942,-0.7839188,0,0,0,0,0,0,0,9000,1,0,0,0,0,0,0,1.0001544,-1.0001544,0,0,1945,0,0,0.0,0.1256281,0,0.8165829,0.6281407,0,0.0,,,,,,,,,,,,8646.039,3051.051,20152.25,249.1406
